Entity,Code,Day,total_vaccinations_per_hundred
Spain,ESP,02-08-2021,122.24
Spain,ESP,03-08-2021,123.33
Spain,ESP,04-08-2021,124.3
Spain,ESP,05-08-2021,125.24
Spain,ESP,08-08-2021,126.45
Spain,ESP,09-08-2021,127.14
Spain,ESP,10-08-2021,128.2
Spain,ESP,11-08-2021,129.32
Spain,ESP,12-08-2021,130.32
Spain,ESP,15-08-2021,131.39
Spain,ESP,16-08-2021,132.04
Spain,ESP,17-08-2021,133.05
Spain,ESP,18-08-2021,134.06
Spain,ESP,19-08-2021,134.97
Spain,ESP,22-08-2021,136.04
Spain,ESP,23-08-2021,136.78
Spain,ESP,24-08-2021,137.58
Spain,ESP,25-08-2021,138.44
Spain,ESP,26-08-2021,139.13
Spain,ESP,29-08-2021,140
Spain,ESP,30-08-2021,140.49
Spain,ESP,31-08-2021,141.47
Spain,ESP,01-09-2021,142.19
Spain,ESP,02-09-2021,142.88
Spain,ESP,05-09-2021,143.74
Spain,ESP,06-09-2021,144.15
Spain,ESP,07-09-2021,145.04
Spain,ESP,08-09-2021,145.47
Spain,ESP,09-09-2021,145.91
Spain,ESP,12-09-2021,146.51
Spain,ESP,13-09-2021,146.79
Spain,ESP,14-09-2021,147.22
Spain,ESP,15-09-2021,147.51
Spain,ESP,16-09-2021,147.81
Spain,ESP,19-09-2021,148.52
Spain,ESP,20-09-2021,148.52
